"StateFIPS","State","CensusTract","Census Tract","Year","Value","Data Comment","95% Confidence Interval","Confidence Interval Low","Confidence Interval High",
"24","Maryland","24033801209","Prince George's County, MD - 24033801209","2020","11.6%","","(9.5% - 14.2%)","9.5%","14.2%",
"24","Maryland","24033801210","Prince George's County, MD - 24033801210","2020","13.3%","","(11.1% - 15.7%)","11.1%","15.7%",
"24","Maryland","24033801211","Prince George's County, MD - 24033801211","2020","13.4%","","(11.3% - 15.7%)","11.3%","15.7%",
"24","Maryland","24033801212","Prince George's County, MD - 24033801212","2020","13.4%","","(11.0% - 16.0%)","11.0%","16.0%",
"24","Maryland","24033801213","Prince George's County, MD - 24033801213","2020","13.2%","","(11.0% - 15.7%)","11.0%","15.7%",
"24","Maryland","24033801214","Prince George's County, MD - 24033801214","2020","14.6%","","(12.8% - 16.6%)","12.8%","16.6%",
"24","Maryland","24033801215","Prince George's County, MD - 24033801215","2020","12.3%","","(10.1% - 14.8%)","10.1%","14.8%",
"24","Maryland","24033801216","Prince George's County, MD - 24033801216","2020","11.6%","","(9.7% - 13.7%)","9.7%","13.7%",
"24","Maryland","24033801217","Prince George's County, MD - 24033801217","2020","12.7%","","(10.7% - 15.0%)","10.7%","15.0%",
"24","Maryland","24033801302","Prince George's County, MD - 24033801302","2020","10.2%","","(8.5% - 12.0%)","8.5%","12.0%",
"24","Maryland","24033801305","Prince George's County, MD - 24033801305","2020","13.0%","","(10.6% - 15.6%)","10.6%","15.6%",
"24","Maryland","24033801307","Prince George's County, MD - 24033801307","2020","9.9%","","(8.1% - 12.0%)","8.1%","12.0%",
"24","Maryland","24033801308","Prince George's County, MD - 24033801308","2020","10.7%","","(9.1% - 12.6%)","9.1%","12.6%",
"24","Maryland","24033801309","Prince George's County, MD - 24033801309","2020","9.2%","","(7.6% - 11.1%)","7.6%","11.1%",
"24","Maryland","24033801310","Prince George's County, MD - 24033801310","2020","10.8%","","(9.1% - 12.9%)","9.1%","12.9%",
"24","Maryland","24033801311","Prince George's County, MD - 24033801311","2020","11.2%","","(9.4% - 13.2%)","9.4%","13.2%",
"24","Maryland","24033801312","Prince George's County, MD - 24033801312","2020","14.1%","","(11.5% - 16.8%)","11.5%","16.8%",
"24","Maryland","24033801313","Prince George's County, MD - 24033801313","2020","12.4%","","(10.2% - 14.9%)","10.2%","14.9%",
"24","Maryland","24033801404","Prince George's County, MD - 24033801404","2020","11.2%","","(9.6% - 12.8%)","9.6%","12.8%",
"24","Maryland","24033801405","Prince George's County, MD - 24033801405","2020","17.5%","","(15.0% - 20.0%)","15.0%","20.0%",
"24","Maryland","24033801406","Prince George's County, MD - 24033801406","2020","13.7%","","(11.5% - 16.1%)","11.5%","16.1%",
"24","Maryland","24033801407","Prince George's County, MD - 24033801407","2020","13.6%","","(10.9% - 16.6%)","10.9%","16.6%",
"24","Maryland","24033801408","Prince George's County, MD - 24033801408","2020","13.6%","","(11.9% - 15.6%)","11.9%","15.6%",
"24","Maryland","24033801409","Prince George's County, MD - 24033801409","2020","17.3%","","(14.6% - 20.1%)","14.6%","20.1%",
"24","Maryland","24033801410","Prince George's County, MD - 24033801410","2020","12.4%","","(10.3% - 14.8%)","10.3%","14.8%",
"24","Maryland","24033801411","Prince George's County, MD - 24033801411","2020","12.8%","","(10.9% - 14.8%)","10.9%","14.8%",
"24","Maryland","24033801500","Prince George's County, MD - 24033801500","2020","15.9%","","(13.3% - 18.5%)","13.3%","18.5%",
"24","Maryland","24033801600","Prince George's County, MD - 24033801600","2020","16.2%","","(13.5% - 19.4%)","13.5%","19.4%",
"24","Maryland","24033801701","Prince George's County, MD - 24033801701","2020","14.5%","","(12.0% - 17.3%)","12.0%","17.3%",
"24","Maryland","24033801702","Prince George's County, MD - 24033801702","2020","15.4%","","(13.3% - 17.8%)","13.3%","17.8%",
"24","Maryland","24033801704","Prince George's County, MD - 24033801704","2020","16.6%","","(13.5% - 20.0%)","13.5%","20.0%",
"24","Maryland","24033801706","Prince George's County, MD - 24033801706","2020","14.0%","","(11.7% - 16.8%)","11.7%","16.8%",
"24","Maryland","24033801707","Prince George's County, MD - 24033801707","2020","20.7%","","(17.0% - 24.4%)","17.0%","24.4%",
"24","Maryland","24033801708","Prince George's County, MD - 24033801708","2020","15.2%","","(13.2% - 17.6%)","13.2%","17.6%",
"24","Maryland","24033801801","Prince George's County, MD - 24033801801","2020","14.9%","","(12.4% - 17.6%)","12.4%","17.6%",
"24","Maryland","24033801802","Prince George's County, MD - 24033801802","2020","14.2%","","(12.1% - 16.4%)","12.1%","16.4%",
"24","Maryland","24033801804","Prince George's County, MD - 24033801804","2020","15.7%","","(13.0% - 18.6%)","13.0%","18.6%",
"24","Maryland","24033801805","Prince George's County, MD - 24033801805","2020","14.8%","","(12.2% - 17.6%)","12.2%","17.6%",
"24","Maryland","24033801807","Prince George's County, MD - 24033801807","2020","14.7%","","(12.5% - 17.3%)","12.5%","17.3%",
"24","Maryland","24033801808","Prince George's County, MD - 24033801808","2020","16.0%","","(12.9% - 19.5%)","12.9%","19.5%",
"24","Maryland","24033801901","Prince George's County, MD - 24033801901","2020","12.5%","","(10.4% - 14.8%)","10.4%","14.8%",
"24","Maryland","24033801904","Prince George's County, MD - 24033801904","2020","15.8%","","(13.9% - 17.7%)","13.9%","17.7%",
"24","Maryland","24033801905","Prince George's County, MD - 24033801905","2020","11.6%","","(9.6% - 13.9%)","9.6%","13.9%",
"24","Maryland","24033801906","Prince George's County, MD - 24033801906","2020","16.9%","","(14.6% - 19.5%)","14.6%","19.5%",
"24","Maryland","24033801907","Prince George's County, MD - 24033801907","2020","14.2%","","(11.8% - 16.8%)","11.8%","16.8%",
"24","Maryland","24033801908","Prince George's County, MD - 24033801908","2020","15.9%","","(12.9% - 19.5%)","12.9%","19.5%",
"24","Maryland","24033802001","Prince George's County, MD - 24033802001","2020","18.1%","","(14.7% - 21.8%)","14.7%","21.8%",
"24","Maryland","24033802002","Prince George's County, MD - 24033802002","2020","14.4%","","(12.6% - 16.4%)","12.6%","16.4%",
"24","Maryland","24033802103","Prince George's County, MD - 24033802103","2020","13.9%","","(11.5% - 16.7%)","11.5%","16.7%",
"24","Maryland","24033802104","Prince George's County, MD - 24033802104","2020","15.6%","","(12.8% - 18.6%)","12.8%","18.6%",
"24","Maryland","24033802106","Prince George's County, MD - 24033802106","2020","16.0%","","(13.3% - 19.0%)","13.3%","19.0%",
"24","Maryland","24033802107","Prince George's County, MD - 24033802107","2020","16.0%","","(12.9% - 19.6%)","12.9%","19.6%",
"24","Maryland","24033802201","Prince George's County, MD - 24033802201","2020","13.5%","","(11.7% - 15.6%)","11.7%","15.6%",
"24","Maryland","24033802203","Prince George's County, MD - 24033802203","2020","16.6%","","(13.9% - 19.5%)","13.9%","19.5%",
"24","Maryland","24033802204","Prince George's County, MD - 24033802204","2020","13.4%","","(10.9% - 16.3%)","10.9%","16.3%",
"24","Maryland","24033802301","Prince George's County, MD - 24033802301","2020","15.3%","","(12.5% - 18.4%)","12.5%","18.4%",
"24","Maryland","24033802404","Prince George's County, MD - 24033802404","2020","18.0%","","(15.0% - 21.1%)","15.0%","21.1%",
"24","Maryland","24033802405","Prince George's County, MD - 24033802405","2020","14.7%","","(12.3% - 17.3%)","12.3%","17.3%",
"24","Maryland","24033802406","Prince George's County, MD - 24033802406","2020","15.5%","","(13.6% - 17.6%)","13.6%","17.6%",
"24","Maryland","24033802407","Prince George's County, MD - 24033802407","2020","14.6%","","(11.8% - 17.5%)","11.8%","17.5%",
"24","Maryland","24033802408","Prince George's County, MD - 24033802408","2020","15.0%","","(13.0% - 17.1%)","13.0%","17.1%",
"24","Maryland","24033802501","Prince George's County, MD - 24033802501","2020","15.2%","","(13.2% - 17.6%)","13.2%","17.6%",
"24","Maryland","24033802502","Prince George's County, MD - 24033802502","2020","17.1%","","(14.2% - 20.3%)","14.2%","20.3%",
"24","Maryland","24033802600","Prince George's County, MD - 24033802600","2020","17.5%","","(14.8% - 20.4%)","14.8%","20.4%",
"24","Maryland","24033802700","Prince George's County, MD - 24033802700","2020","18.0%","","(14.8% - 21.5%)","14.8%","21.5%",
"24","Maryland","24033802803","Prince George's County, MD - 24033802803","2020","15.2%","","(12.2% - 18.7%)","12.2%","18.7%",
"24","Maryland","24033802804","Prince George's County, MD - 24033802804","2020","14.1%","","(11.3% - 17.6%)","11.3%","17.6%",
"24","Maryland","24033802805","Prince George's County, MD - 24033802805","2020","14.8%","","(11.8% - 18.2%)","11.8%","18.2%",
"24","Maryland","24033802901","Prince George's County, MD - 24033802901","2020","18.3%","","(15.4% - 21.6%)","15.4%","21.6%",
"24","Maryland","24033803001","Prince George's County, MD - 24033803001","2020","15.8%","","(13.0% - 19.2%)","13.0%","19.2%",
"24","Maryland","24033803002","Prince George's County, MD - 24033803002","2020","14.3%","","(12.5% - 16.4%)","12.5%","16.4%",
"24","Maryland","24033803100","Prince George's County, MD - 24033803100","2020","17.0%","","(14.7% - 19.7%)","14.7%","19.7%",
"24","Maryland","24033803200","Prince George's County, MD - 24033803200","2020","16.8%","","(13.5% - 20.2%)","13.5%","20.2%",
"24","Maryland","24033803300","Prince George's County, MD - 24033803300","2020","18.5%","","(15.7% - 21.4%)","15.7%","21.4%",
"24","Maryland","24033803401","Prince George's County, MD - 24033803401","2020","21.9%","","(18.6% - 25.2%)","18.6%","25.2%",
"24","Maryland","24033803402","Prince George's County, MD - 24033803402","2020","17.9%","","(14.7% - 21.7%)","14.7%","21.7%",
"24","Maryland","24033803508","Prince George's County, MD - 24033803508","2020","17.7%","","(15.3% - 20.6%)","15.3%","20.6%",
"24","Maryland","24033803509","Prince George's County, MD - 24033803509","2020","19.1%","","(15.6% - 22.8%)","15.6%","22.8%",
"24","Maryland","24033803512","Prince George's County, MD - 24033803512","2020","11.9%","","(9.5% - 14.8%)","9.5%","14.8%",
"24","Maryland","24033803513","Prince George's County, MD - 24033803513","2020","10.8%","","(8.5% - 13.6%)","8.5%","13.6%",
"24","Maryland","24033803514","Prince George's County, MD - 24033803514","2020","10.1%","","(8.4% - 12.3%)","8.4%","12.3%",
"24","Maryland","24033803516","Prince George's County, MD - 24033803516","2020","10.9%","","(8.7% - 13.4%)","8.7%","13.4%",
"24","Maryland","24033803519","Prince George's County, MD - 24033803519","2020","12.2%","","(9.5% - 14.9%)","9.5%","14.9%",
"24","Maryland","24033803520","Prince George's County, MD - 24033803520","2020","10.6%","","(8.6% - 13.0%)","8.6%","13.0%",
"24","Maryland","24033803521","Prince George's County, MD - 24033803521","2020","9.5%","","(7.9% - 11.4%)","7.9%","11.4%",
"24","Maryland","24033803522","Prince George's County, MD - 24033803522","2020","10.8%","","(8.6% - 13.4%)","8.6%","13.4%",
"24","Maryland","24033803523","Prince George's County, MD - 24033803523","2020","10.5%","","(8.4% - 13.1%)","8.4%","13.1%",
"24","Maryland","24033803524","Prince George's County, MD - 24033803524","2020","14.0%","","(11.3% - 16.9%)","11.3%","16.9%",
"24","Maryland","24033803525","Prince George's County, MD - 24033803525","2020","14.3%","","(11.8% - 17.0%)","11.8%","17.0%",
"24","Maryland","24033803526","Prince George's County, MD - 24033803526","2020","10.5%","","(8.1% - 13.3%)","8.1%","13.3%",
"24","Maryland","24033803527","Prince George's County, MD - 24033803527","2020","11.2%","","(8.6% - 13.9%)","8.6%","13.9%",
"24","Maryland","24033803601","Prince George's County, MD - 24033803601","2020","13.2%","","(10.9% - 16.0%)","10.9%","16.0%",
"24","Maryland","24033803602","Prince George's County, MD - 24033803602","2020","15.3%","","(12.9% - 18.2%)","12.9%","18.2%",
"24","Maryland","24033803605","Prince George's County, MD - 24033803605","2020","19.0%","","(16.5% - 21.7%)","16.5%","21.7%",
"24","Maryland","24033803606","Prince George's County, MD - 24033803606","2020","18.1%","","(15.7% - 20.7%)","15.7%","20.7%",
"24","Maryland","24033803607","Prince George's County, MD - 24033803607","2020","17.0%","","(14.2% - 19.7%)","14.2%","19.7%",
"24","Maryland","24033803608","Prince George's County, MD - 24033803608","2020","17.3%","","(14.6% - 20.3%)","14.6%","20.3%",
"24","Maryland","24033803610","Prince George's County, MD - 24033803610","2020","18.3%","","(16.3% - 20.5%)","16.3%","20.5%",
"24","Maryland","24033803612","Prince George's County, MD - 24033803612","2020","18.6%","","(15.8% - 21.7%)","15.8%","21.7%",
"24","Maryland","24033803613","Prince George's County, MD - 24033803613","2020","18.6%","","(16.1% - 21.5%)","16.1%","21.5%",
"24","Maryland","24033803700","Prince George's County, MD - 24033803700","2020","22.4%","","(18.9% - 25.6%)","18.9%","25.6%",
"24","Maryland","24033803801","Prince George's County, MD - 24033803801","2020","26.4%","","(22.8% - 30.0%)","22.8%","30.0%",
"24","Maryland","24033803803","Prince George's County, MD - 24033803803","2020","23.1%","","(20.9% - 25.5%)","20.9%","25.5%",
"24","Maryland","24033803900","Prince George's County, MD - 24033803900","2020","31.6%","","(27.1% - 36.0%)","27.1%","36.0%",
"24","Maryland","24033804001","Prince George's County, MD - 24033804001","2020","19.9%","","(16.5% - 23.3%)","16.5%","23.3%",
"24","Maryland","24033804002","Prince George's County, MD - 24033804002","2020","22.4%","","(19.8% - 25.2%)","19.8%","25.2%",
"24","Maryland","24033804101","Prince George's County, MD - 24033804101","2020","16.8%","","(13.7% - 20.1%)","13.7%","20.1%",
"24","Maryland","24033804102","Prince George's County, MD - 24033804102","2020","18.8%","","(15.9% - 21.8%)","15.9%","21.8%",
"24","Maryland","24033804200","Prince George's County, MD - 24033804200","2020","7.6%","","(6.6% - 8.8%)","6.6%","8.8%",
"24","Maryland","24033804300","Prince George's County, MD - 24033804300","2020","20.8%","","(18.4% - 23.3%)","18.4%","23.3%",
"24","Maryland","24033804400","Prince George's County, MD - 24033804400","2020","21.3%","","(18.3% - 24.4%)","18.3%","24.4%",
"24","Maryland","24033804600","Prince George's County, MD - 24033804600","2020","21.7%","","(18.3% - 25.2%)","18.3%","25.2%",
"24","Maryland","24033804700","Prince George's County, MD - 24033804700","2020","15.4%","","(12.9% - 18.2%)","12.9%","18.2%",
"24","Maryland","24033804801","Prince George's County, MD - 24033804801","2020","19.3%","","(16.0% - 23.0%)","16.0%","23.0%",
"24","Maryland","24033804802","Prince George's County, MD - 24033804802","2020","25.7%","","(22.0% - 29.5%)","22.0%","29.5%",
"24","Maryland","24033804900","Prince George's County, MD - 24033804900","2020","18.0%","","(15.1% - 21.0%)","15.1%","21.0%",
"24","Maryland","24033805000","Prince George's County, MD - 24033805000","2020","19.1%","","(16.2% - 22.4%)","16.2%","22.4%",
"24","Maryland","24033805101","Prince George's County, MD - 24033805101","2020","29.3%","","(24.6% - 34.1%)","24.6%","34.1%",
"24","Maryland","24033805201","Prince George's County, MD - 24033805201","2020","27.3%","","(23.2% - 31.4%)","23.2%","31.4%",
"24","Maryland","24033805202","Prince George's County, MD - 24033805202","2020","18.4%","","(15.5% - 21.5%)","15.5%","21.5%",
"24","Maryland","24033805500","Prince George's County, MD - 24033805500","2020","30.0%","","(25.2% - 34.4%)","25.2%","34.4%",
"24","Maryland","24033805601","Prince George's County, MD - 24033805601","2020","48.3%","","(42.9% - 52.2%)","42.9%","52.2%",
"24","Maryland","24033805602","Prince George's County, MD - 24033805602","2020","47.1%","","(40.3% - 51.5%)","40.3%","51.5%",
"24","Maryland","24033805700","Prince George's County, MD - 24033805700","2020","30.0%","","(26.2% - 33.7%)","26.2%","33.7%",
"24","Maryland","24033805801","Prince George's County, MD - 24033805801","2020","27.4%","","(23.7% - 30.9%)","23.7%","30.9%",
"24","Maryland","24033805802","Prince George's County, MD - 24033805802","2020","31.7%","","(26.9% - 35.5%)","26.9%","35.5%",
"24","Maryland","24033805904","Prince George's County, MD - 24033805904","2020","20.9%","","(17.2% - 24.9%)","17.2%","24.9%",
"24","Maryland","24033805906","Prince George's County, MD - 24033805906","2020","27.4%","","(22.9% - 31.9%)","22.9%","31.9%",
"24","Maryland","24033805907","Prince George's County, MD - 24033805907","2020","25.4%","","(22.5% - 28.6%)","22.5%","28.6%",
"24","Maryland","24033805908","Prince George's County, MD - 24033805908","2020","18.0%","","(15.4% - 21.1%)","15.4%","21.1%",
"24","Maryland","24033805909","Prince George's County, MD - 24033805909","2020","15.7%","","(13.4% - 18.1%)","13.4%","18.1%",
"24","Maryland","24033806000","Prince George's County, MD - 24033806000","2020","24.2%","","(20.5% - 28.2%)","20.5%","28.2%",
"24","Maryland","24033806100","Prince George's County, MD - 24033806100","2020","17.1%","","(14.8% - 19.4%)","14.8%","19.4%",
"24","Maryland","24033806200","Prince George's County, MD - 24033806200","2020","12.8%","","(11.1% - 14.8%)","11.1%","14.8%",
"24","Maryland","24033806300","Prince George's County, MD - 24033806300","2020","18.8%","","(15.7% - 22.1%)","15.7%","22.1%",
"24","Maryland","24033806400","Prince George's County, MD - 24033806400","2020","8.0%","","(6.7% - 9.6%)","6.7%","9.6%",
"24","Maryland","24033806501","Prince George's County, MD - 24033806501","2020","28.9%","","(24.1% - 33.7%)","24.1%","33.7%",
"24","Maryland","24033806601","Prince George's County, MD - 24033806601","2020","31.9%","","(26.8% - 36.6%)","26.8%","36.6%",
"24","Maryland","24033806602","Prince George's County, MD - 24033806602","2020","24.8%","","(21.2% - 28.7%)","21.2%","28.7%",
"24","Maryland","24033806706","Prince George's County, MD - 24033806706","2020","13.2%","","(11.7% - 14.9%)","11.7%","14.9%",
"24","Maryland","24033806708","Prince George's County, MD - 24033806708","2020","9.8%","","(8.3% - 11.5%)","8.3%","11.5%",
"24","Maryland","24033806710","Prince George's County, MD - 24033806710","2020","10.3%","","(9.0% - 11.8%)","9.0%","11.8%",
"24","Maryland","24033806711","Prince George's County, MD - 24033806711","2020","14.3%","","(12.4% - 16.3%)","12.4%","16.3%",
"24","Maryland","24033806712","Prince George's County, MD - 24033806712","2020","10.6%","","(8.9% - 12.9%)","8.9%","12.9%",
"24","Maryland","24033806713","Prince George's County, MD - 24033806713","2020","19.7%","","(16.4% - 23.3%)","16.4%","23.3%",
"24","Maryland","24033806714","Prince George's County, MD - 24033806714","2020","22.0%","","(18.3% - 26.2%)","18.3%","26.2%",
"24","Maryland","24033806800","Prince George's County, MD - 24033806800","2020","14.0%","","(11.8% - 16.4%)","11.8%","16.4%",
"24","Maryland","24033806900","Prince George's County, MD - 24033806900","2020","18.2%","","(15.5% - 21.2%)","15.5%","21.2%",
"24","Maryland","24033807000","Prince George's County, MD - 24033807000","2020","13.2%","","(10.8% - 17.1%)","10.8%","17.1%",
"24","Maryland","24033807102","Prince George's County, MD - 24033807102","2020","13.8%","","(11.5% - 16.4%)","11.5%","16.4%",
"24","Maryland","24033807200","Prince George's County, MD - 24033807200","2020","13.3%","","(11.8% - 15.6%)","11.8%","15.6%",
"24","Maryland","24033807301","Prince George's County, MD - 24033807301","2020","12.0%","","(9.9% - 14.6%)","9.9%","14.6%",
"24","Maryland","24033807304","Prince George's County, MD - 24033807304","2020","19.3%","","(16.2% - 22.5%)","16.2%","22.5%",
"24","Maryland","24033807305","Prince George's County, MD - 24033807305","2020","19.4%","","(17.1% - 21.7%)","17.1%","21.7%",
"24","Maryland","24033807404","Prince George's County, MD - 24033807404","2020","16.6%","","(14.6% - 18.8%)","14.6%","18.8%",
"24","Maryland","24033807405","Prince George's County, MD - 24033807405","2020","13.6%","","(12.0% - 15.4%)","12.0%","15.4%",
"24","Maryland","24033807407","Prince George's County, MD - 24033807407","2020","12.9%","","(11.2% - 14.9%)","11.2%","14.9%",
"24","Maryland","24033807408","Prince George's County, MD - 24033807408","2020","9.2%","","(8.1% - 10.5%)","8.1%","10.5%",
"24","Maryland","24033807409","Prince George's County, MD - 24033807409","2020","18.9%","","(16.4% - 21.4%)","16.4%","21.4%",
"24","Maryland","24033807410","Prince George's County, MD - 24033807410","2020","16.1%","","(13.7% - 18.9%)","13.7%","18.9%",
"24","Maryland","24035810100","Queen Anne's County, MD - 24035810100","2020","10.6%","","(9.5% - 11.7%)","9.5%","11.7%",
"24","Maryland","24035810200","Queen Anne's County, MD - 24035810200","2020","13.6%","","(12.2% - 15.0%)","12.2%","15.0%",
"24","Maryland","24035810300","Queen Anne's County, MD - 24035810300","2020","9.9%","","(8.6% - 11.2%)","8.6%","11.2%",
"24","Maryland","24035810400","Queen Anne's County, MD - 24035810400","2020","7.9%","","(6.3% - 9.7%)","6.3%","9.7%",
"24","Maryland","24035810500","Queen Anne's County, MD - 24035810500","2020","8.6%","","(7.3% - 10.2%)","7.3%","10.2%",
"24","Maryland","24035810600","Queen Anne's County, MD - 24035810600","2020","7.7%","","(6.1% - 9.5%)","6.1%","9.5%",
"24","Maryland","24035810700","Queen Anne's County, MD - 24035810700","2020","9.9%","","(8.3% - 11.8%)","8.3%","11.8%",
"24","Maryland","24035810800","Queen Anne's County, MD - 24035810800","2020","8.1%","","(6.7% - 9.8%)","6.7%","9.8%",
"24","Maryland","24035810901","Queen Anne's County, MD - 24035810901","2020","7.2%","","(5.5% - 9.2%)","5.5%","9.2%",
"24","Maryland","24035810902","Queen Anne's County, MD - 24035810902","2020","7.2%","","(5.6% - 9.3%)","5.6%","9.3%",
"24","Maryland","24035811000","Queen Anne's County, MD - 24035811000","2020","9.3%","","(7.6% - 11.3%)","7.6%","11.3%",
"24","Maryland","24035990000","Queen Anne's County, MD - 24035990000","2020","Low Population","","","","",
"24","Maryland","24035990100","Queen Anne's County, MD - 24035990100","2020","Low Population","","","","",
"24","Maryland","24035990200","Queen Anne's County, MD - 24035990200","2020","Low Population","","","","",
"24","Maryland","24039930101","Somerset County, MD - 24039930101","2020","15.3%","","(11.7% - 20.9%)","11.7%","20.9%",
"24","Maryland","24039930102","Somerset County, MD - 24039930102","2020","13.1%","","(11.5% - 14.8%)","11.5%","14.8%",
"24","Maryland","24039930200","Somerset County, MD - 24039930200","2020","11.9%","","(10.5% - 13.6%)","10.5%","13.6%",
"24","Maryland","24039930300","Somerset County, MD - 24039930300","2020","10.7%","","(9.6% - 12.0%)","9.6%","12.0%",
"24","Maryland","24039930500","Somerset County, MD - 24039930500","2020","12.5%","","(11.1% - 13.9%)","11.1%","13.9%",
"24","Maryland","24039930600","Somerset County, MD - 24039930600","2020","15.1%","","(13.1% - 17.4%)","13.1%","17.4%",
"24","Maryland","24039980400","Somerset County, MD - 24039980400","2020","20.7%","","(16.4% - 25.1%)","16.4%","25.1%",
"24","Maryland","24039990100","Somerset County, MD - 24039990100","2020","Low Population","","","","",
"24","Maryland","24037875000","St. Mary's County, MD - 24037875000","2020","9.5%","","(7.7% - 11.4%)","7.7%","11.4%",
"24","Maryland","24037875100","St. Mary's County, MD - 24037875100","2020","10.2%","","(8.8% - 11.8%)","8.8%","11.8%",
"24","Maryland","24037875201","St. Mary's County, MD - 24037875201","2020","9.9%","","(8.1% - 11.7%)","8.1%","11.7%",
"24","Maryland","24037875202","St. Mary's County, MD - 24037875202","2020","10.0%","","(8.6% - 11.7%)","8.6%","11.7%",
"24","Maryland","24037875300","St. Mary's County, MD - 24037875300","2020","11.2%","","(10.3% - 12.2%)","10.3%","12.2%",
"24","Maryland","24037875400","St. Mary's County, MD - 24037875400","2020","7.8%","","(6.0% - 9.9%)","6.0%","9.9%",
"24","Maryland","24037875500","St. Mary's County, MD - 24037875500","2020","8.9%","","(7.8% - 10.2%)","7.8%","10.2%",
"24","Maryland","24037875600","St. Mary's County, MD - 24037875600","2020","8.9%","","(7.7% - 10.2%)","7.7%","10.2%",
"24","Maryland","24037875700","St. Mary's County, MD - 24037875700","2020","9.1%","","(7.5% - 10.7%)","7.5%","10.7%",
"24","Maryland","24037875801","St. Mary's County, MD - 24037875801","2020","13.1%","","(11.3% - 15.1%)","11.3%","15.1%",
"24","Maryland","24037875802","St. Mary's County, MD - 24037875802","2020","8.0%","","(6.7% - 9.4%)","6.7%","9.4%",
"24","Maryland","24037875901","St. Mary's County, MD - 24037875901","2020","10.0%","","(8.4% - 12.0%)","8.4%","12.0%",
"24","Maryland","24037875902","St. Mary's County, MD - 24037875902","2020","13.7%","","(11.8% - 15.7%)","11.8%","15.7%",
"24","Maryland","24037876001","St. Mary's County, MD - 24037876001","2020","13.7%","","(12.1% - 15.4%)","12.1%","15.4%",
"24","Maryland","24037876002","St. Mary's County, MD - 24037876002","2020","10.5%","","(9.5% - 11.5%)","9.5%","11.5%",
"24","Maryland","24037876100","St. Mary's County, MD - 24037876100","2020","8.6%","","(7.7% - 9.6%)","7.7%","9.6%",
"24","Maryland","24037876200","St. Mary's County, MD - 24037876200","2020","9.2%","","(7.8% - 10.9%)","7.8%","10.9%",
"24","Maryland","24037990000","St. Mary's County, MD - 24037990000","2020","Low Population","","","","",
"24","Maryland","24041960100","Talbot County, MD - 24041960100","2020","10.0%","","(8.6% - 11.6%)","8.6%","11.6%",
"24","Maryland","24041960201","Talbot County, MD - 24041960201","2020","6.3%","","(5.0% - 7.8%)","5.0%","7.8%",
"24","Maryland","24041960300","Talbot County, MD - 24041960300","2020","14.8%","","(12.7% - 16.9%)","12.7%","16.9%",
"24","Maryland","24041960400","Talbot County, MD - 24041960400","2020","13.8%","","(11.4% - 16.3%)","11.4%","16.3%",
"24","Maryland","24041960501","Talbot County, MD - 24041960501","2020","10.3%","","(8.4% - 12.2%)","8.4%","12.2%",
"24","Maryland","24041960502","Talbot County, MD - 24041960502","2020","10.3%","","(8.5% - 12.3%)","8.5%","12.3%",
"24","Maryland","24041960600","Talbot County, MD - 24041960600","2020","6.8%","","(5.9% - 7.9%)","5.9%","7.9%",
"24","Maryland","24041960700","Talbot County, MD - 24041960700","2020","7.3%","","(5.9% - 8.9%)","5.9%","8.9%",
"24","Maryland","24041960800","Talbot County, MD - 24041960800","2020","9.8%","","(8.7% - 11.0%)","8.7%","11.0%",
"24","Maryland","24041960900","Talbot County, MD - 24041960900","2020","8.6%","","(7.1% - 10.3%)","7.1%","10.3%",
"24","Maryland","24041990000","Talbot County, MD - 24041990000","2020","Low Population","","","","",
"24","Maryland","24043000100","Washington County, MD - 24043000100","2020","9.8%","","(7.9% - 11.9%)","7.9%","11.9%",
"24","Maryland","24043000200","Washington County, MD - 24043000200","2020","10.5%","","(8.6% - 12.5%)","8.6%","12.5%",
"24","Maryland","24043000301","Washington County, MD - 24043000301","2020","14.7%","","(12.2% - 17.2%)","12.2%","17.2%",
"24","Maryland","24043000302","Washington County, MD - 24043000302","2020","17.8%","","(15.2% - 20.5%)","15.2%","20.5%",
"24","Maryland","24043000400","Washington County, MD - 24043000400","2020","16.7%","","(14.4% - 19.3%)","14.4%","19.3%",
"24","Maryland","24043000500","Washington County, MD - 24043000500","2020","14.9%","","(13.1% - 16.7%)","13.1%","16.7%",
"24","Maryland","24043000601","Washington County, MD - 24043000601","2020","15.1%","","(12.7% - 17.5%)","12.7%","17.5%",
"24","Maryland","24043000602","Washington County, MD - 24043000602","2020","13.2%","","(11.1% - 15.6%)","11.1%","15.6%",
"24","Maryland","24043000700","Washington County, MD - 24043000700","2020","17.0%","","(14.8% - 19.6%)","14.8%","19.6%",
"24","Maryland","24043000800","Washington County, MD - 24043000800","2020","14.7%","","(12.3% - 17.1%)","12.3%","17.1%",
"24","Maryland","24043000900","Washington County, MD - 24043000900","2020","16.6%","","(13.9% - 19.5%)","13.9%","19.5%",
"24","Maryland","24043001001","Washington County, MD - 24043001001","2020","11.6%","","(9.5% - 13.8%)","9.5%","13.8%",
"24","Maryland","24043001002","Washington County, MD - 24043001002","2020","10.6%","","(8.8% - 12.6%)","8.8%","12.6%",
"24","Maryland","24043010100","Washington County, MD - 24043010100","2020","11.8%","","(9.7% - 14.1%)","9.7%","14.1%",
"24","Maryland","24043010200","Washington County, MD - 24043010200","2020","10.0%","","(8.2% - 11.9%)","8.2%","11.9%",
